host,gp,rcu,rcu_eff,rep,hostmm_ms,threads,gomaxprocs
c7a-16xlarge,8,normal,0,1,16,11,8
c7a-16xlarge,8,normal,0,2,20,10,8
c7a-16xlarge,8,normal,0,3,13,10,8
c7a-16xlarge,8,normal,0,4,10,11,8
c7a-16xlarge,8,normal,0,5,17,11,8
c7a-16xlarge,8,normal,0,6,9.8,11,8
c7a-16xlarge,8,normal,0,7,15,10,8
c7a-16xlarge,8,normal,0,8,9.6,11,8
c7a-16xlarge,8,normal,0,9,17,11,8
c7a-16xlarge,8,normal,0,10,11,11,8
c7a-16xlarge,8,normal,0,11,13,11,8
c7a-16xlarge,8,normal,0,12,14,11,8
c7a-16xlarge,8,normal,0,13,13,11,8
c7a-16xlarge,8,normal,0,14,14,11,8
c7a-16xlarge,8,normal,0,15,20,11,8
c7a-16xlarge,8,normal,0,16,15,11,8
c7a-16xlarge,8,normal,0,17,14,11,8
c7a-16xlarge,8,normal,0,18,18,11,8
c7a-16xlarge,8,normal,0,19,17,11,8
c7a-16xlarge,8,normal,0,20,5.8,11,8
c7a-16xlarge,8,normal,0,21,12,11,8
c7a-16xlarge,8,normal,0,22,5.1,11,8
c7a-16xlarge,8,normal,0,23,13,10,8
c7a-16xlarge,8,normal,0,24,20,11,8
c7a-16xlarge,8,normal,0,25,8.9,11,8
c7a-16xlarge,8,normal,0,26,9.2,11,8
c7a-16xlarge,8,normal,0,27,13,11,8
c7a-16xlarge,8,normal,0,28,11,11,8
c7a-16xlarge,8,normal,0,29,18,11,8
c7a-16xlarge,8,normal,0,30,6.0,11,8
c7a-16xlarge,8,normal,0,31,12,11,8
c7a-16xlarge,8,normal,0,32,18,11,8
c7a-16xlarge,8,normal,0,33,11,11,8
c7a-16xlarge,8,normal,0,34,16,11,8
c7a-16xlarge,8,normal,0,35,13,10,8
c7a-16xlarge,8,normal,0,36,13,11,8
c7a-16xlarge,8,normal,0,37,17,11,8
c7a-16xlarge,8,normal,0,38,14,11,8
c7a-16xlarge,8,normal,0,39,9.5,11,8
c7a-16xlarge,8,normal,0,40,13,11,8
c7a-16xlarge,16,normal,0,1,15,14,16
c7a-16xlarge,16,normal,0,2,14,15,16
c7a-16xlarge,16,normal,0,3,16,13,16
c7a-16xlarge,16,normal,0,4,16,12,16
c7a-16xlarge,16,normal,0,5,15,13,16
c7a-16xlarge,16,normal,0,6,13,15,16
c7a-16xlarge,16,normal,0,7,17,15,16
c7a-16xlarge,16,normal,0,8,10,14,16
c7a-16xlarge,16,normal,0,9,18,13,16
c7a-16xlarge,16,normal,0,10,15,13,16
c7a-16xlarge,16,normal,0,11,18,14,16
c7a-16xlarge,16,normal,0,12,16,13,16
c7a-16xlarge,16,normal,0,13,18,14,16
c7a-16xlarge,16,normal,0,14,17,14,16
c7a-16xlarge,16,normal,0,15,20,13,16
c7a-16xlarge,16,normal,0,16,22,13,16
c7a-16xlarge,16,normal,0,17,16,11,16
c7a-16xlarge,16,normal,0,18,14,14,16
c7a-16xlarge,16,normal,0,19,7.8,14,16
c7a-16xlarge,16,normal,0,20,18,16,16
c7a-16xlarge,16,normal,0,21,20,15,16
c7a-16xlarge,16,normal,0,22,15,15,16
c7a-16xlarge,16,normal,0,23,9.2,14,16
c7a-16xlarge,16,normal,0,24,9.6,15,16
c7a-16xlarge,16,normal,0,25,16,14,16
c7a-16xlarge,16,normal,0,26,20,13,16
c7a-16xlarge,16,normal,0,27,18,15,16
c7a-16xlarge,16,normal,0,28,13,14,16
c7a-16xlarge,16,normal,0,29,10,16,16
c7a-16xlarge,16,normal,0,30,10,15,16
c7a-16xlarge,16,normal,0,31,14,14,16
c7a-16xlarge,16,normal,0,32,8.0,13,16
c7a-16xlarge,16,normal,0,33,14,12,16
c7a-16xlarge,16,normal,0,34,12,13,16
c7a-16xlarge,16,normal,0,35,23,13,16
c7a-16xlarge,16,normal,0,36,6.7,14,16
c7a-16xlarge,16,normal,0,37,16,15,16
c7a-16xlarge,16,normal,0,38,19,12,16
c7a-16xlarge,16,normal,0,39,16,15,16
c7a-16xlarge,16,normal,0,40,18,14,16
c7a-16xlarge,32,normal,0,1,15,16,32
c7a-16xlarge,32,normal,0,2,15,15,32
c7a-16xlarge,32,normal,0,3,19,15,32
c7a-16xlarge,32,normal,0,4,13,12,32
c7a-16xlarge,32,normal,0,5,15,13,32
c7a-16xlarge,32,normal,0,6,8.2,14,32
c7a-16xlarge,32,normal,0,7,15,17,32
c7a-16xlarge,32,normal,0,8,13,15,32
c7a-16xlarge,32,normal,0,9,16,15,32
c7a-16xlarge,32,normal,0,10,17,15,32
c7a-16xlarge,32,normal,0,11,13,13,32
c7a-16xlarge,32,normal,0,12,19,14,32
c7a-16xlarge,32,normal,0,13,10,15,32
c7a-16xlarge,32,normal,0,14,10,13,32
c7a-16xlarge,32,normal,0,15,18,15,32
c7a-16xlarge,32,normal,0,16,19,13,32
c7a-16xlarge,32,normal,0,17,23,15,32
c7a-16xlarge,32,normal,0,18,14,16,32
c7a-16xlarge,32,normal,0,19,10,15,32
c7a-16xlarge,32,normal,0,20,13,13,32
c7a-16xlarge,32,normal,0,21,21,14,32
c7a-16xlarge,32,normal,0,22,20,14,32
c7a-16xlarge,32,normal,0,23,11,15,32
c7a-16xlarge,32,normal,0,24,13,16,32
c7a-16xlarge,32,normal,0,25,13,16,32
c7a-16xlarge,32,normal,0,26,13,19,32
c7a-16xlarge,32,normal,0,27,21,15,32
c7a-16xlarge,32,normal,0,28,20,14,32
c7a-16xlarge,32,normal,0,29,16,15,32
c7a-16xlarge,32,normal,0,30,16,14,32
c7a-16xlarge,32,normal,0,31,13,15,32
c7a-16xlarge,32,normal,0,32,18,16,32
c7a-16xlarge,32,normal,0,33,19,15,32
c7a-16xlarge,32,normal,0,34,9.1,15,32
c7a-16xlarge,32,normal,0,35,13,18,32
c7a-16xlarge,32,normal,0,36,12,15,32
c7a-16xlarge,32,normal,0,37,14,13,32
c7a-16xlarge,32,normal,0,38,12,14,32
c7a-16xlarge,32,normal,0,39,16,13,32
c7a-16xlarge,32,normal,0,40,13,13,32
c7a-16xlarge,64,normal,0,1,14,14,64
c7a-16xlarge,64,normal,0,2,8.5,18,64
c7a-16xlarge,64,normal,0,3,16,13,64
c7a-16xlarge,64,normal,0,4,7.2,13,64
c7a-16xlarge,64,normal,0,5,9.6,15,64
c7a-16xlarge,64,normal,0,6,14,14,64
c7a-16xlarge,64,normal,0,7,8.5,14,64
c7a-16xlarge,64,normal,0,8,16,16,64
c7a-16xlarge,64,normal,0,9,19,13,64
c7a-16xlarge,64,normal,0,10,15,13,64
c7a-16xlarge,64,normal,0,11,15,13,64
c7a-16xlarge,64,normal,0,12,12,17,64
c7a-16xlarge,64,normal,0,13,14,12,64
c7a-16xlarge,64,normal,0,14,22,14,64
c7a-16xlarge,64,normal,0,15,5.5,14,64
c7a-16xlarge,64,normal,0,16,7.9,14,64
c7a-16xlarge,64,normal,0,17,8.2,13,64
c7a-16xlarge,64,normal,0,18,10,14,64
c7a-16xlarge,64,normal,0,19,6.6,14,64
c7a-16xlarge,64,normal,0,20,13,15,64
c7a-16xlarge,64,normal,0,21,18,16,64
c7a-16xlarge,64,normal,0,22,18,16,64
c7a-16xlarge,64,normal,0,23,15,14,64
c7a-16xlarge,64,normal,0,24,20,14,64
c7a-16xlarge,64,normal,0,25,12,16,64
c7a-16xlarge,64,normal,0,26,6.9,18,64
c7a-16xlarge,64,normal,0,27,7.8,14,64
c7a-16xlarge,64,normal,0,28,16,14,64
c7a-16xlarge,64,normal,0,29,13,14,64
c7a-16xlarge,64,normal,0,30,14,11,64
c7a-16xlarge,64,normal,0,31,16,12,64
c7a-16xlarge,64,normal,0,32,8.3,13,64
c7a-16xlarge,64,normal,0,33,11,16,64
c7a-16xlarge,64,normal,0,34,10,14,64
c7a-16xlarge,64,normal,0,35,7.0,14,64
c7a-16xlarge,64,normal,0,36,9.5,17,64
c7a-16xlarge,64,normal,0,37,12,13,64
c7a-16xlarge,64,normal,0,38,9.5,14,64
c7a-16xlarge,64,normal,0,39,10,14,64
c7a-16xlarge,64,normal,0,40,6.8,16,64
c7a-16xlarge,1,expedited,1,1,0.054,4,1
c7a-16xlarge,1,expedited,1,2,0.042,4,1
c7a-16xlarge,1,expedited,1,3,0.060,4,1
c7a-16xlarge,1,expedited,1,4,0.041,5,1
c7a-16xlarge,1,expedited,1,5,0.041,5,1
c7a-16xlarge,1,expedited,1,6,0.041,4,1
c7a-16xlarge,1,expedited,1,7,0.062,4,1
c7a-16xlarge,1,expedited,1,8,0.057,4,1
c7a-16xlarge,1,expedited,1,9,0.055,4,1
c7a-16xlarge,1,expedited,1,10,0.045,4,1
c7a-16xlarge,1,expedited,1,11,0.042,4,1
c7a-16xlarge,1,expedited,1,12,0.050,4,1
c7a-16xlarge,1,expedited,1,13,0.043,4,1
c7a-16xlarge,1,expedited,1,14,0.034,4,1
c7a-16xlarge,1,expedited,1,15,0.040,4,1
c7a-16xlarge,1,expedited,1,16,0.044,4,1
c7a-16xlarge,1,expedited,1,17,0.053,4,1
c7a-16xlarge,1,expedited,1,18,0.038,4,1
c7a-16xlarge,1,expedited,1,19,0.036,4,1
c7a-16xlarge,1,expedited,1,20,0.041,4,1
c7a-16xlarge,1,expedited,1,21,0.043,4,1
c7a-16xlarge,1,expedited,1,22,0.042,4,1
c7a-16xlarge,1,expedited,1,23,0.041,4,1
c7a-16xlarge,1,expedited,1,24,0.058,4,1
c7a-16xlarge,1,expedited,1,25,0.039,4,1
c7a-16xlarge,1,expedited,1,26,0.038,4,1
c7a-16xlarge,1,expedited,1,27,0.043,4,1
c7a-16xlarge,1,expedited,1,28,0.039,4,1
c7a-16xlarge,1,expedited,1,29,0.057,4,1
c7a-16xlarge,1,expedited,1,30,0.055,4,1
c7a-16xlarge,1,expedited,1,31,0.051,4,1
c7a-16xlarge,1,expedited,1,32,0.052,4,1
c7a-16xlarge,1,expedited,1,33,0.054,4,1
c7a-16xlarge,1,expedited,1,34,0.044,4,1
c7a-16xlarge,1,expedited,1,35,0.041,4,1
c7a-16xlarge,1,expedited,1,36,0.048,4,1
c7a-16xlarge,1,expedited,1,37,0.055,4,1
c7a-16xlarge,1,expedited,1,38,0.069,4,1
c7a-16xlarge,1,expedited,1,39,0.050,4,1
c7a-16xlarge,1,expedited,1,40,0.057,4,1
c7a-16xlarge,2,expedited,1,1,0.050,5,2
c7a-16xlarge,2,expedited,1,2,0.050,6,2
c7a-16xlarge,2,expedited,1,3,0.074,5,2
c7a-16xlarge,2,expedited,1,4,0.048,5,2
c7a-16xlarge,2,expedited,1,5,0.030,5,2
c7a-16xlarge,2,expedited,1,6,0.057,5,2
c7a-16xlarge,2,expedited,1,7,0.039,5,2
c7a-16xlarge,2,expedited,1,8,0.063,5,2
c7a-16xlarge,2,expedited,1,9,0.049,5,2
c7a-16xlarge,2,expedited,1,10,0.037,5,2
c7a-16xlarge,2,expedited,1,11,0.037,5,2
c7a-16xlarge,2,expedited,1,12,0.061,6,2
c7a-16xlarge,2,expedited,1,13,0.057,5,2
c7a-16xlarge,2,expedited,1,14,0.054,5,2
c7a-16xlarge,2,expedited,1,15,0.066,6,2
c7a-16xlarge,2,expedited,1,16,0.055,5,2
c7a-16xlarge,2,expedited,1,17,0.053,5,2
c7a-16xlarge,2,expedited,1,18,0.066,5,2
c7a-16xlarge,2,expedited,1,19,0.041,5,2
c7a-16xlarge,2,expedited,1,20,0.046,6,2
c7a-16xlarge,2,expedited,1,21,0.037,6,2
c7a-16xlarge,2,expedited,1,22,0.047,6,2
c7a-16xlarge,2,expedited,1,23,0.036,5,2
c7a-16xlarge,2,expedited,1,24,0.055,5,2
c7a-16xlarge,2,expedited,1,25,0.048,6,2
c7a-16xlarge,2,expedited,1,26,0.049,5,2
c7a-16xlarge,2,expedited,1,27,0.053,6,2
c7a-16xlarge,2,expedited,1,28,0.051,6,2
c7a-16xlarge,2,expedited,1,29,0.054,5,2
c7a-16xlarge,2,expedited,1,30,0.047,5,2
c7a-16xlarge,2,expedited,1,31,0.053,6,2
c7a-16xlarge,2,expedited,1,32,0.039,5,2
c7a-16xlarge,2,expedited,1,33,0.058,5,2
c7a-16xlarge,2,expedited,1,34,0.041,6,2
c7a-16xlarge,2,expedited,1,35,0.053,5,2
c7a-16xlarge,2,expedited,1,36,0.048,5,2
c7a-16xlarge,2,expedited,1,37,0.060,5,2
c7a-16xlarge,2,expedited,1,38,0.050,6,2
c7a-16xlarge,2,expedited,1,39,0.057,6,2
c7a-16xlarge,2,expedited,1,40,0.038,5,2
c7a-16xlarge,4,expedited,1,1,0.043,7,4
c7a-16xlarge,4,expedited,1,2,0.035,7,4
c7a-16xlarge,4,expedited,1,3,0.035,7,4
c7a-16xlarge,4,expedited,1,4,0.068,7,4
c7a-16xlarge,4,expedited,1,5,0.047,7,4
c7a-16xlarge,4,expedited,1,6,0.052,7,4
c7a-16xlarge,4,expedited,1,7,0.050,8,4
c7a-16xlarge,4,expedited,1,8,0.051,7,4
c7a-16xlarge,4,expedited,1,9,0.051,7,4
c7a-16xlarge,4,expedited,1,10,0.048,7,4
c7a-16xlarge,4,expedited,1,11,0.056,7,4
c7a-16xlarge,4,expedited,1,12,0.050,7,4
c7a-16xlarge,4,expedited,1,13,0.052,7,4
c7a-16xlarge,4,expedited,1,14,0.041,7,4
c7a-16xlarge,4,expedited,1,15,0.040,7,4
c7a-16xlarge,4,expedited,1,16,0.033,7,4
c7a-16xlarge,4,expedited,1,17,0.036,7,4
c7a-16xlarge,4,expedited,1,18,0.039,7,4
c7a-16xlarge,4,expedited,1,19,0.053,7,4
c7a-16xlarge,4,expedited,1,20,0.053,7,4
c7a-16xlarge,4,expedited,1,21,0.053,7,4
c7a-16xlarge,4,expedited,1,22,0.045,7,4
c7a-16xlarge,4,expedited,1,23,0.059,7,4
c7a-16xlarge,4,expedited,1,24,0.044,7,4
c7a-16xlarge,4,expedited,1,25,0.038,7,4
c7a-16xlarge,4,expedited,1,26,0.084,7,4
c7a-16xlarge,4,expedited,1,27,0.038,7,4
c7a-16xlarge,4,expedited,1,28,0.039,7,4
c7a-16xlarge,4,expedited,1,29,0.033,7,4
c7a-16xlarge,4,expedited,1,30,0.043,7,4
c7a-16xlarge,4,expedited,1,31,0.044,7,4
c7a-16xlarge,4,expedited,1,32,0.047,7,4
c7a-16xlarge,4,expedited,1,33,0.039,7,4
c7a-16xlarge,4,expedited,1,34,0.043,7,4
c7a-16xlarge,4,expedited,1,35,0.044,7,4
c7a-16xlarge,4,expedited,1,36,0.054,7,4
c7a-16xlarge,4,expedited,1,37,0.052,7,4
c7a-16xlarge,4,expedited,1,38,0.052,7,4
c7a-16xlarge,4,expedited,1,39,0.049,7,4
c7a-16xlarge,4,expedited,1,40,0.041,7,4
c7a-16xlarge,8,expedited,1,1,0.048,11,8
c7a-16xlarge,8,expedited,1,2,0.056,11,8
c7a-16xlarge,8,expedited,1,3,0.050,11,8
c7a-16xlarge,8,expedited,1,4,0.046,10,8
c7a-16xlarge,8,expedited,1,5,0.052,11,8
c7a-16xlarge,8,expedited,1,6,0.046,11,8
c7a-16xlarge,8,expedited,1,7,0.050,11,8
c7a-16xlarge,8,expedited,1,8,0.051,11,8
c7a-16xlarge,8,expedited,1,9,0.028,11,8
c7a-16xlarge,8,expedited,1,10,0.044,11,8
c7a-16xlarge,8,expedited,1,11,0.059,10,8
c7a-16xlarge,8,expedited,1,12,0.046,11,8
c7a-16xlarge,8,expedited,1,13,0.053,10,8
c7a-16xlarge,8,expedited,1,14,0.051,11,8
c7a-16xlarge,8,expedited,1,15,0.043,11,8
c7a-16xlarge,8,expedited,1,16,0.038,11,8
c7a-16xlarge,8,expedited,1,17,0.059,11,8
c7a-16xlarge,8,expedited,1,18,0.060,11,8
c7a-16xlarge,8,expedited,1,19,0.047,10,8
c7a-16xlarge,8,expedited,1,20,0.054,11,8
c7a-16xlarge,8,expedited,1,21,0.050,11,8
c7a-16xlarge,8,expedited,1,22,0.040,11,8
c7a-16xlarge,8,expedited,1,23,0.050,11,8
c7a-16xlarge,8,expedited,1,24,0.056,10,8
c7a-16xlarge,8,expedited,1,25,0.051,11,8
c7a-16xlarge,8,expedited,1,26,0.039,11,8
c7a-16xlarge,8,expedited,1,27,0.054,11,8
c7a-16xlarge,8,expedited,1,28,0.053,10,8
c7a-16xlarge,8,expedited,1,29,0.041,11,8
c7a-16xlarge,8,expedited,1,30,0.038,11,8
c7a-16xlarge,8,expedited,1,31,0.049,10,8
c7a-16xlarge,8,expedited,1,32,0.054,11,8
c7a-16xlarge,8,expedited,1,33,0.062,11,8
c7a-16xlarge,8,expedited,1,34,0.052,11,8
c7a-16xlarge,8,expedited,1,35,0.040,11,8
c7a-16xlarge,8,expedited,1,36,0.041,11,8
c7a-16xlarge,8,expedited,1,37,0.041,11,8
c7a-16xlarge,8,expedited,1,38,0.054,11,8
c7a-16xlarge,8,expedited,1,39,0.041,11,8
c7a-16xlarge,8,expedited,1,40,0.054,10,8
c7a-16xlarge,16,expedited,1,1,0.039,13,16
c7a-16xlarge,16,expedited,1,2,0.047,15,16
c7a-16xlarge,16,expedited,1,3,0.036,15,16
c7a-16xlarge,16,expedited,1,4,0.046,15,16
c7a-16xlarge,16,expedited,1,5,0.043,14,16
c7a-16xlarge,16,expedited,1,6,0.048,13,16
c7a-16xlarge,16,expedited,1,7,0.036,13,16
c7a-16xlarge,16,expedited,1,8,0.062,13,16
c7a-16xlarge,16,expedited,1,9,0.040,14,16
c7a-16xlarge,16,expedited,1,10,0.047,13,16
c7a-16xlarge,16,expedited,1,11,0.053,15,16
c7a-16xlarge,16,expedited,1,12,0.047,13,16
c7a-16xlarge,16,expedited,1,13,0.054,13,16
c7a-16xlarge,16,expedited,1,14,0.049,13,16
c7a-16xlarge,16,expedited,1,15,0.043,12,16
c7a-16xlarge,16,expedited,1,16,0.054,15,16
c7a-16xlarge,16,expedited,1,17,0.042,13,16
c7a-16xlarge,16,expedited,1,18,0.046,14,16
c7a-16xlarge,16,expedited,1,19,0.054,13,16
c7a-16xlarge,16,expedited,1,20,0.048,14,16
c7a-16xlarge,16,expedited,1,21,0.042,12,16
c7a-16xlarge,16,expedited,1,22,0.047,14,16
c7a-16xlarge,16,expedited,1,23,0.038,15,16
c7a-16xlarge,16,expedited,1,24,0.041,14,16
c7a-16xlarge,16,expedited,1,25,0.051,13,16
c7a-16xlarge,16,expedited,1,26,0.039,13,16
c7a-16xlarge,16,expedited,1,27,0.029,13,16
c7a-16xlarge,16,expedited,1,28,0.055,14,16
c7a-16xlarge,16,expedited,1,29,0.050,13,16
c7a-16xlarge,16,expedited,1,30,0.054,14,16
c7a-16xlarge,16,expedited,1,31,0.052,14,16
c7a-16xlarge,16,expedited,1,32,0.051,15,16
c7a-16xlarge,16,expedited,1,33,0.043,14,16
c7a-16xlarge,16,expedited,1,34,0.039,11,16
c7a-16xlarge,16,expedited,1,35,0.050,13,16
c7a-16xlarge,16,expedited,1,36,0.049,15,16
c7a-16xlarge,16,expedited,1,37,0.042,12,16
c7a-16xlarge,16,expedited,1,38,0.049,15,16
c7a-16xlarge,16,expedited,1,39,0.053,14,16
c7a-16xlarge,16,expedited,1,40,0.045,14,16
c7a-16xlarge,32,expedited,1,1,0.050,14,32
c7a-16xlarge,32,expedited,1,2,0.049,14,32
c7a-16xlarge,32,expedited,1,3,0.051,13,32
c7a-16xlarge,32,expedited,1,4,0.056,15,32
c7a-16xlarge,32,expedited,1,5,0.041,15,32
c7a-16xlarge,32,expedited,1,6,0.048,15,32
c7a-16xlarge,32,expedited,1,7,0.037,13,32
c7a-16xlarge,32,expedited,1,8,0.045,14,32
c7a-16xlarge,32,expedited,1,9,0.040,15,32
c7a-16xlarge,32,expedited,1,10,0.044,15,32
c7a-16xlarge,32,expedited,1,11,0.033,14,32
c7a-16xlarge,32,expedited,1,12,0.048,14,32
c7a-16xlarge,32,expedited,1,13,0.046,15,32
c7a-16xlarge,32,expedited,1,14,0.043,15,32
c7a-16xlarge,32,expedited,1,15,0.051,16,32
c7a-16xlarge,32,expedited,1,16,0.053,15,32
c7a-16xlarge,32,expedited,1,17,0.041,12,32
c7a-16xlarge,32,expedited,1,18,0.040,16,32
c7a-16xlarge,32,expedited,1,19,0.041,15,32
c7a-16xlarge,32,expedited,1,20,0.039,15,32
c7a-16xlarge,32,expedited,1,21,0.051,15,32
c7a-16xlarge,32,expedited,1,22,0.040,15,32
c7a-16xlarge,32,expedited,1,23,0.045,14,32
c7a-16xlarge,32,expedited,1,24,0.036,15,32
c7a-16xlarge,32,expedited,1,25,0.039,15,32
c7a-16xlarge,32,expedited,1,26,0.044,14,32
c7a-16xlarge,32,expedited,1,27,0.043,16,32
c7a-16xlarge,32,expedited,1,28,0.058,13,32
c7a-16xlarge,32,expedited,1,29,0.051,15,32
c7a-16xlarge,32,expedited,1,30,0.047,14,32
c7a-16xlarge,32,expedited,1,31,0.052,15,32
c7a-16xlarge,32,expedited,1,32,0.052,14,32
c7a-16xlarge,32,expedited,1,33,0.054,14,32
c7a-16xlarge,32,expedited,1,34,0.049,14,32
c7a-16xlarge,32,expedited,1,35,0.055,14,32
c7a-16xlarge,32,expedited,1,36,0.032,15,32
c7a-16xlarge,32,expedited,1,37,0.045,15,32
c7a-16xlarge,32,expedited,1,38,0.033,15,32
c7a-16xlarge,32,expedited,1,39,0.052,15,32
c7a-16xlarge,32,expedited,1,40,0.043,15,32
c7a-16xlarge,64,expedited,1,1,0.053,15,64
c7a-16xlarge,64,expedited,1,2,0.033,14,64
c7a-16xlarge,64,expedited,1,3,0.052,14,64
c7a-16xlarge,64,expedited,1,4,0.063,14,64
c7a-16xlarge,64,expedited,1,5,0.047,14,64
c7a-16xlarge,64,expedited,1,6,0.046,15,64
c7a-16xlarge,64,expedited,1,7,0.027,14,64
c7a-16xlarge,64,expedited,1,8,0.070,14,64
c7a-16xlarge,64,expedited,1,9,0.039,15,64
c7a-16xlarge,64,expedited,1,10,0.049,14,64
c7a-16xlarge,64,expedited,1,11,0.057,14,64
c7a-16xlarge,64,expedited,1,12,0.050,14,64
c7a-16xlarge,64,expedited,1,13,0.044,14,64
c7a-16xlarge,64,expedited,1,14,0.036,14,64
c7a-16xlarge,64,expedited,1,15,0.036,14,64
c7a-16xlarge,64,expedited,1,16,0.061,12,64
c7a-16xlarge,64,expedited,1,17,0.033,14,64
c7a-16xlarge,64,expedited,1,18,0.071,14,64
c7a-16xlarge,64,expedited,1,19,0.047,14,64
c7a-16xlarge,64,expedited,1,20,0.060,14,64
c7a-16xlarge,64,expedited,1,21,0.049,14,64
c7a-16xlarge,64,expedited,1,22,0.045,15,64
c7a-16xlarge,64,expedited,1,23,0.045,14,64
c7a-16xlarge,64,expedited,1,24,0.058,20,64
c7a-16xlarge,64,expedited,1,25,0.029,17,64
c7a-16xlarge,64,expedited,1,26,0.039,14,64
c7a-16xlarge,64,expedited,1,27,0.041,15,64
c7a-16xlarge,64,expedited,1,28,0.036,14,64
c7a-16xlarge,64,expedited,1,29,0.044,14,64
c7a-16xlarge,64,expedited,1,30,0.053,15,64
c7a-16xlarge,64,expedited,1,31,0.043,14,64
c7a-16xlarge,64,expedited,1,32,0.042,15,64
c7a-16xlarge,64,expedited,1,33,0.061,14,64
c7a-16xlarge,64,expedited,1,34,0.047,14,64
c7a-16xlarge,64,expedited,1,35,0.045,12,64
c7a-16xlarge,64,expedited,1,36,0.052,14,64
c7a-16xlarge,64,expedited,1,37,0.054,15,64
c7a-16xlarge,64,expedited,1,38,0.043,14,64
c7a-16xlarge,64,expedited,1,39,0.045,15,64
c7a-16xlarge,64,expedited,1,40,0.037,14,64
